"Genus","SH_ID","Reference","Kingdom","Phylum","Class","Order","Family","Species","guid","mbNumber","taxonomicLevel","trophicMode","guild","confidenceRanking","growthForm","trait","notes","citationSource","guild2","exploration_type","Ecm_lineage"
"Thelephora","SH1155616.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1A6E8-36B9-11D5-9548-00D0592D548C","18640","Genus","Symbiotroph","mycorrhizal","Highly Probable","Clavarioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Thelephora","SH1155618.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1A6E8-36B9-11D5-9548-00D0592D548C","18640","Genus","Symbiotroph","mycorrhizal","Highly Probable","Clavarioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Thelephora","SH1155619.09FU","refs","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1A6E8-36B9-11D5-9548-00D0592D548C","18640","Genus","Symbiotroph","mycorrhizal","Highly Probable","Clavarioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Thelephora","SH1155614.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1A6E8-36B9-11D5-9548-00D0592D548C","18640","Genus","Symbiotroph","mycorrhizal","Highly Probable","Clavarioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Thelephora","SH1132005.09FU","refs","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Thelephora_terrestris","1CB1A6E8-36B9-11D5-9548-00D0592D548C","18640","Genus","Symbiotroph","mycorrhizal","Highly Probable","Clavarioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Thelephora","SH1155663.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1A6E8-36B9-11D5-9548-00D0592D548C","18640","Genus","Symbiotroph","mycorrhizal","Highly Probable","Clavarioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Thelephora","SH1156236.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1A6E8-36B9-11D5-9548-00D0592D548C","18640","Genus","Symbiotroph","mycorrhizal","Highly Probable","Clavarioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Thelephora","SH1154999.09FU","refs","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1A6E8-36B9-11D5-9548-00D0592D548C","18640","Genus","Symbiotroph","mycorrhizal","Highly Probable","Clavarioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH1281226.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH0925563.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH1141456.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH1094423.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH1094507.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH0924215.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH0925547.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH1157090.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH1157440.09FU","refs","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH0927706.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH0928134.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH1141444.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH1157091.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH1156148.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH0925425.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH0927859.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH1141442.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH1094331.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH0922568.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH1155656.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH0924683.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH0924900.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH1261298.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH0925540.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH1177640.09FU","refs","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella_hjortstamiana","1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH0926326.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH1281153.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
"Tomentella","SH1156159.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,"1CB1CC0C-36B9-11D5-9548-00D0592D548C","18650","Genus","Symbiotroph","mycorrhizal","Highly Probable","Corticioid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/tomentella-thelephora"
