"Genus","obj_id","species","speciesMatched","uuid","ifungorum_number","acid_phosphatase","acidPhosphatase_count","alpha_glucosidase","alphaGlucosidase15_count","alphaGlucosidase31_count","alphaMannanase76_count","aminoAcidPermease_count","ammoniumTransporter_count","amylase88_count","ascoma_development","ascoma_type","ascus_dehiscence","auxinResponsivePromoter_count","beta_glucosidase","beta_glucuronidase","beta_xylosidase","betaGlucanSynthase_count","betaGlucosidase1_count","betaXylosidase43_count","blueChannel_mean","blueChannel_sd","cellobiohydrolase","cellobiohydrolase6_count","cellobiohydrolase7_count","chitinase_count","chitosanase8_count","Cohens_d_Cellulose","Cohens_d_Glucose","Cohens_d_Lignin","Cohens_d_Tannin","Cohens_d_Xylan","coldShockProtein_count","colour_mean","confidence_fg","crystalineCellulaseAA9_count","culture_media","culture_notes","dsDNA","elevation","em_expl","em_text","endoglucanase12_count","endoglucanase9_count","extension_rate","fruiting_body_size","fungalLigninPeroxidase_count","glucosidase81_count","glycopeptidase85_count","glycoproteinSynthesis92_count","greenChannel_mean","greenChannel_sd","growth_form_fg","guild_fg","heatShockProtein_count","higher_clade","invertase32_count","latitude","leucine_aminopeptidase","longitude","map","mat","melanin_content","melanin_count","n_acetyl_glucosaminidase","nitrateTransporter_count","notes_fg","peroxidase","phenol_oxidase","phosphateTransporter_count","redChannel_mean","redChannel_sd","RNAHelicase_count","RNApolymerase_count","source_funguild_fg","spore_length","spore_size","spore_width","sporocarp_chitin","sporocarp_N","sporocarp_protein","sporocarp_resp","sterol_type","studyName","substrate","taxonomic_level_fg","tissue_c","tissue_cn","tissue_cp","tissue_n","tissue_np","tissue_p","total_genes","trait_fg","trehalase_count","trophic_mode_fg","guid","mbNumber","taxonomicLevel","trophicMode","guild","confidenceRanking","growthForm","trait","notes","citationSource"
"Rhizophagus","Zhang_and_Elser_1135","Glomus_intraradices","Rhizophagus intraradices","226ae8a1-6a9c-45dc-99be-f1c915aa8936",542910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glomeromycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zhang_and_Elser","",NA,44,NA,142.08,NA,NA,0.8,NA,NA,NA,NA,"1CB1CAF7-36B9-11D5-9548-00D0592D548C","20482","Genus","Symbiotroph","|Arbuscular Mycorrhizal|-Endophyte","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Rhizophagus","Zhang_and_Elser_1132","Glomus_intraradices","Rhizophagus intraradices","226ae8a1-6a9c-45dc-99be-f1c915aa8936",542910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glomeromycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zhang_and_Elser","",NA,44,NA,334.31,NA,NA,0.34,NA,NA,NA,NA,"1CB1CAF7-36B9-11D5-9548-00D0592D548C","20482","Genus","Symbiotroph","|Arbuscular Mycorrhizal|-Endophyte","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Rhizophagus","Zhang_and_Elser_1136","Glomus_intraradices","Rhizophagus intraradices","226ae8a1-6a9c-45dc-99be-f1c915aa8936",542910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glomeromycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zhang_and_Elser","",NA,44,NA,218.59,NA,NA,0.52,NA,NA,NA,NA,"1CB1CAF7-36B9-11D5-9548-00D0592D548C","20482","Genus","Symbiotroph","|Arbuscular Mycorrhizal|-Endophyte","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Rhizophagus","Schlussler_spores_92","Rhizophagus_vesiculiferus","Rhizophagus vesiculiferus","e7dfda5b-ee0b-42ed-9169-7808fcaedf3a",622708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glomeromycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,24429.0244743142,36,NA,NA,NA,NA,NA,"Schlussler_spores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1CB1CAF7-36B9-11D5-9548-00D0592D548C","20482","Genus","Symbiotroph","|Arbuscular Mycorrhizal|-Endophyte","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Rhizophagus","Schlussler_spores_86","Rhizophagus_custos","Rhizophagus custos","f327927f-01b2-423e-8d2f-5894b79ae9b5",542908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glomeromycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,57905.8357909671,48,NA,NA,NA,NA,NA,"Schlussler_spores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1CB1CAF7-36B9-11D5-9548-00D0592D548C","20482","Genus","Symbiotroph","|Arbuscular Mycorrhizal|-Endophyte","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Rhizophagus","Zhang_and_Elser_1133","Glomus_intraradices","Rhizophagus intraradices","226ae8a1-6a9c-45dc-99be-f1c915aa8936",542910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glomeromycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zhang_and_Elser","",NA,44,NA,473.61,NA,NA,0.24,NA,NA,NA,NA,"1CB1CAF7-36B9-11D5-9548-00D0592D548C","20482","Genus","Symbiotroph","|Arbuscular Mycorrhizal|-Endophyte","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Rhizophagus","Zhang_and_Elser_1134","Glomus_intraradices","Rhizophagus intraradices","226ae8a1-6a9c-45dc-99be-f1c915aa8936",542910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glomeromycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zhang_and_Elser","",NA,44,NA,874.36,NA,NA,0.13,NA,NA,NA,NA,"1CB1CAF7-36B9-11D5-9548-00D0592D548C","20482","Genus","Symbiotroph","|Arbuscular Mycorrhizal|-Endophyte","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Rhizophagus","Schlussler_spores_88","Rhizophagus_intraradices","Rhizophagus intraradices","ba69d86f-2641-4438-bb6e-4f6ac761dd94",542910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glomeromycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,1767145.86764426,150,NA,NA,NA,NA,NA,"Schlussler_spores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1CB1CAF7-36B9-11D5-9548-00D0592D548C","20482","Genus","Symbiotroph","|Arbuscular Mycorrhizal|-Endophyte","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Rhizophagus","Powell_0000_78","Rhizophagus_manihotis","Rhizophagus manihotis","2f077f91-ce7c-49bf-9c26-a917b832bb47",542913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.7637614,40.50411152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#E4C670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.4830059,38.65719037,NA,NA,NA,"Glomeromycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227.6356753,22.97743091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Powell_0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1CB1CAF7-36B9-11D5-9548-00D0592D548C","20482","Genus","Symbiotroph","|Arbuscular Mycorrhizal|-Endophyte","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Rhizophagus","Powell_0000_72","Rhizophagus_clarus","Rhizophagus clarus","768d246c-55e1-4268-8cad-2b0aa68be3e8",542906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.2653938,33.05003587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#E3CBA0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202.9018143,23.00600396,NA,NA,NA,"Glomeromycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227.3409437,19.9898997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Powell_0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1CB1CAF7-36B9-11D5-9548-00D0592D548C","20482","Genus","Symbiotroph","|Arbuscular Mycorrhizal|-Endophyte","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Rhizophagus","Powell_0000_77","Rhizophagus_intraradices","Rhizophagus intraradices","ba69d86f-2641-4438-bb6e-4f6ac761dd94",542910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202.3150356,15.04676628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#D3D0CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.7597124,14.05520623,NA,NA,NA,"Glomeromycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211.2918367,14.90149686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Powell_0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1CB1CAF7-36B9-11D5-9548-00D0592D548C","20482","Genus","Symbiotroph","|Arbuscular Mycorrhizal|-Endophyte","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Rhizophagus","Powell_0000_73","Rhizophagus_diaphanus","Rhizophagus diaphanus","fbd65b43-23a2-43b4-9298-8b32185dde8a",548409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211.6452597,11.07796115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#D0D4D4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212.1801605,12.93414738,NA,NA,NA,"Glomeromycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.5958947,15.04713203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Powell_0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1CB1CAF7-36B9-11D5-9548-00D0592D548C","20482","Genus","Symbiotroph","|Arbuscular Mycorrhizal|-Endophyte","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Rhizophagus","Schlussler_spores_87","Rhizophagus_fasciculatus","Rhizophagus fasciculatus","ed71566b-d7bd-44de-945d-c46f7b46d804",542909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glomeromycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,30630.5283725005,30,NA,NA,NA,NA,NA,"Schlussler_spores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1CB1CAF7-36B9-11D5-9548-00D0592D548C","20482","Genus","Symbiotroph","|Arbuscular Mycorrhizal|-Endophyte","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Rhizophagus","Powell_0000_75","Rhizophagus_fasciculatus","Rhizophagus fasciculatus","ed71566b-d7bd-44de-945d-c46f7b46d804",542909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.4579524,35.49001991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EEE9CF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.5738175,21.94360729,NA,NA,NA,"Glomeromycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238.0514603,15.23915581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Powell_0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1CB1CAF7-36B9-11D5-9548-00D0592D548C","20482","Genus","Symbiotroph","|Arbuscular Mycorrhizal|-Endophyte","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Rhizophagus","Schlussler_spores_84","Rhizophagus_clarus","Rhizophagus clarus","768d246c-55e1-4268-8cad-2b0aa68be3e8",542906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glomeromycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222,5728719.33656222,222,NA,NA,NA,NA,NA,"Schlussler_spores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1CB1CAF7-36B9-11D5-9548-00D0592D548C","20482","Genus","Symbiotroph","|Arbuscular Mycorrhizal|-Endophyte","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Rhizophagus","Zhang_and_Elser_1130","Glomus_intraradices","Rhizophagus intraradices","226ae8a1-6a9c-45dc-99be-f1c915aa8936",542910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glomeromycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zhang_and_Elser","",NA,44,NA,169.65,NA,NA,0.67,NA,NA,NA,NA,"1CB1CAF7-36B9-11D5-9548-00D0592D548C","20482","Genus","Symbiotroph","|Arbuscular Mycorrhizal|-Endophyte","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Rhizophagus","Schlussler_spores_85","Rhizophagus_diaphanus","Rhizophagus diaphanus","fbd65b43-23a2-43b4-9298-8b32185dde8a",548409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glomeromycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,288695.609704083,82,NA,NA,NA,NA,NA,"Schlussler_spores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1CB1CAF7-36B9-11D5-9548-00D0592D548C","20482","Genus","Symbiotroph","|Arbuscular Mycorrhizal|-Endophyte","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Rhizophagus","Zhang_and_Elser_1131","Glomus_intraradices","Rhizophagus intraradices","226ae8a1-6a9c-45dc-99be-f1c915aa8936",542910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glomeromycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zhang_and_Elser","",NA,44,NA,118.4,NA,NA,0.96,NA,NA,NA,NA,"1CB1CAF7-36B9-11D5-9548-00D0592D548C","20482","Genus","Symbiotroph","|Arbuscular Mycorrhizal|-Endophyte","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Rhizophagus","Powell_0000_74","Rhizophagus_diaphanus","Rhizophagus diaphanus","fbd65b43-23a2-43b4-9298-8b32185dde8a",548409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211.1798515,22.10299176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#DCE1D3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224.5380954,17.60767769,NA,NA,NA,"Glomeromycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219.9460305,17.42262652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Powell_0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1CB1CAF7-36B9-11D5-9548-00D0592D548C","20482","Genus","Symbiotroph","|Arbuscular Mycorrhizal|-Endophyte","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Rhizophagus","Schlussler_spores_91","Rhizophagus_proliferus","Rhizophagus proliferus","da6b8e57-5414-4693-b57e-3be44e233d14",548410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glomeromycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,82447.9576008105,54,NA,NA,NA,NA,NA,"Schlussler_spores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1CB1CAF7-36B9-11D5-9548-00D0592D548C","20482","Genus","Symbiotroph","|Arbuscular Mycorrhizal|-Endophyte","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Rhizophagus","Schlussler_spores_90","Rhizophagus_manihotis","Rhizophagus manihotis","2f077f91-ce7c-49bf-9c26-a917b832bb47",542913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glomeromycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305,14855871.7105097,305,NA,NA,NA,NA,NA,"Schlussler_spores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1CB1CAF7-36B9-11D5-9548-00D0592D548C","20482","Genus","Symbiotroph","|Arbuscular Mycorrhizal|-Endophyte","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Rhizophagus","Powell_0000_76","Rhizophagus_intraradices","Rhizophagus intraradices","ba69d86f-2641-4438-bb6e-4f6ac761dd94",542910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.7334656,47.68331339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#CAAA66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169.8304193,30.87257358,NA,NA,NA,"Glomeromycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.9109643,27.56861107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Powell_0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1CB1CAF7-36B9-11D5-9548-00D0592D548C","20482","Genus","Symbiotroph","|Arbuscular Mycorrhizal|-Endophyte","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
