"Genus","obj_id","species","speciesMatched","uuid","ifungorum_number","acid_phosphatase","acidPhosphatase_count","alpha_glucosidase","alphaGlucosidase15_count","alphaGlucosidase31_count","alphaMannanase76_count","aminoAcidPermease_count","ammoniumTransporter_count","amylase88_count","ascoma_development","ascoma_type","ascus_dehiscence","auxinResponsivePromoter_count","beta_glucosidase","beta_glucuronidase","beta_xylosidase","betaGlucanSynthase_count","betaGlucosidase1_count","betaXylosidase43_count","blueChannel_mean","blueChannel_sd","cellobiohydrolase","cellobiohydrolase6_count","cellobiohydrolase7_count","chitinase_count","chitosanase8_count","Cohens_d_Cellulose","Cohens_d_Glucose","Cohens_d_Lignin","Cohens_d_Tannin","Cohens_d_Xylan","coldShockProtein_count","colour_mean","confidence_fg","crystalineCellulaseAA9_count","culture_media","culture_notes","dsDNA","elevation","em_expl","em_text","endoglucanase12_count","endoglucanase9_count","extension_rate","fruiting_body_size","fungalLigninPeroxidase_count","glucosidase81_count","glycopeptidase85_count","glycoproteinSynthesis92_count","greenChannel_mean","greenChannel_sd","growth_form_fg","guild_fg","heatShockProtein_count","higher_clade","invertase32_count","latitude","leucine_aminopeptidase","longitude","map","mat","melanin_content","melanin_count","n_acetyl_glucosaminidase","nitrateTransporter_count","notes_fg","peroxidase","phenol_oxidase","phosphateTransporter_count","redChannel_mean","redChannel_sd","RNAHelicase_count","RNApolymerase_count","source_funguild_fg","spore_length","spore_size","spore_width","sporocarp_chitin","sporocarp_N","sporocarp_protein","sporocarp_resp","sterol_type","studyName","substrate","taxonomic_level_fg","tissue_c","tissue_cn","tissue_cp","tissue_n","tissue_np","tissue_p","total_genes","trait_fg","trehalase_count","trophic_mode_fg","guid","mbNumber","taxonomicLevel","trophicMode","guild","confidenceRanking","growthForm","trait","notes","citationSource"
"Acaulospora","Powell_0000_5","Acaulospora_dilatata","Acaulospora dilatata","9ee5dbc3-60c2-48a0-b0a1-65ebff9ca193",102993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.187504,29.36200298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#C8C59B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.1580618,34.70481479,NA,NA,NA,"Glomeromycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.6652863,37.31338178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Powell_0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1CB17C36-36B9-11D5-9548-00D0592D548C","20003","Genus","Symbiotroph","|Arbuscular Mycorrhizal|-Endophyte","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Acaulospora","Schlussler_spores_1","Acaulospora_alpina","Acaulospora alpina","62b7b8d3-c7d0-4236-993b-6da577f9af2b",501327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glomeromycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,44602.2381005655,44,NA,NA,NA,NA,NA,"Schlussler_spores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1CB17C36-36B9-11D5-9548-00D0592D548C","20003","Genus","Symbiotroph","|Arbuscular Mycorrhizal|-Endophyte","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Acaulospora","Schlussler_spores_10","Acaulospora_kentinensis","Acaulospora kentinensis","79db93cd-a0a0-4ad2-bf8f-da213c782121",515731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glomeromycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,182146.924061258,55,NA,NA,NA,NA,NA,"Schlussler_spores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1CB17C36-36B9-11D5-9548-00D0592D548C","20003","Genus","Symbiotroph","|Arbuscular Mycorrhizal|-Endophyte","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Acaulospora","Schlussler_spores_2","Acaulospora_brasiliensis","Acaulospora brasiliensis","115e5b75-f840-40fb-9079-0fdaa05e15bd",518748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glomeromycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,47438.5726679815,43,NA,NA,NA,NA,NA,"Schlussler_spores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1CB17C36-36B9-11D5-9548-00D0592D548C","20003","Genus","Symbiotroph","|Arbuscular Mycorrhizal|-Endophyte","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Acaulospora","Schlussler_spores_11","Acaulospora_koskei","Acaulospora koskei","d7b4f4a8-a4eb-427f-8366-db1c05caac6c",363233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glomeromycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260,9202772.0799157,260,NA,NA,NA,NA,NA,"Schlussler_spores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1CB17C36-36B9-11D5-9548-00D0592D548C","20003","Genus","Symbiotroph","|Arbuscular Mycorrhizal|-Endophyte","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Acaulospora","Schlussler_spores_3","Acaulospora_cavernata","Acaulospora cavernata","44b44261-2c50-4cc3-abe2-47031b8f4d1a",126646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glomeromycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,4188.79020478639,20,NA,NA,NA,NA,NA,"Schlussler_spores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1CB17C36-36B9-11D5-9548-00D0592D548C","20003","Genus","Symbiotroph","|Arbuscular Mycorrhizal|-Endophyte","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Acaulospora","Schlussler_spores_7","Acaulospora_dilatata","Acaulospora dilatata","9ee5dbc3-60c2-48a0-b0a1-65ebff9ca193",102993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glomeromycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,73622.1766393256,52,NA,NA,NA,NA,NA,"Schlussler_spores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1CB17C36-36B9-11D5-9548-00D0592D548C","20003","Genus","Symbiotroph","|Arbuscular Mycorrhizal|-Endophyte","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Acaulospora","Schlussler_spores_16","Acaulospora_morrowiae","Acaulospora morrowiae","43e2729a-62ff-43b9-9703-d3c0e591822f",105904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glomeromycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,96966.8280493757,57,NA,NA,NA,NA,NA,"Schlussler_spores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1CB17C36-36B9-11D5-9548-00D0592D548C","20003","Genus","Symbiotroph","|Arbuscular Mycorrhizal|-Endophyte","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Acaulospora","Schlussler_spores_12","Acaulospora_lacunosa","Acaulospora lacunosa","f454b6c1-c4b6-474c-bd2e-15b9164506ba",102994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glomeromycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,356817.904804524,88,NA,NA,NA,NA,NA,"Schlussler_spores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1CB17C36-36B9-11D5-9548-00D0592D548C","20003","Genus","Symbiotroph","|Arbuscular Mycorrhizal|-Endophyte","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Acaulospora","Powell_0000_1","Acaulospora_capsicula","Acaulospora capsicula","0f576046-0173-4223-be22-f44a31b30fd2",127959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.57845673,23.51742536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#BF6736",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.4975068,41.94919057,NA,NA,NA,"Glomeromycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.3551932,27.10780894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Powell_0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1CB17C36-36B9-11D5-9548-00D0592D548C","20003","Genus","Symbiotroph","|Arbuscular Mycorrhizal|-Endophyte","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Acaulospora","Schlussler_spores_8","Acaulospora_entreriana","Acaulospora entreriana","6b8b1ae5-e3f5-47ce-b011-15e733e3aba3",511190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glomeromycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,4188.79020478639,20,NA,NA,NA,NA,NA,"Schlussler_spores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1CB17C36-36B9-11D5-9548-00D0592D548C","20003","Genus","Symbiotroph","|Arbuscular Mycorrhizal|-Endophyte","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Acaulospora","Schlussler_spores_21","Acaulospora_tuberculata","Acaulospora tuberculata","05df6e6e-23f1-43a0-a868-9d05e7d4df85",109577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glomeromycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,230718.564479634,72,NA,NA,NA,NA,NA,"Schlussler_spores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1CB17C36-36B9-11D5-9548-00D0592D548C","20003","Genus","Symbiotroph","|Arbuscular Mycorrhizal|-Endophyte","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Acaulospora","Schlussler_spores_6","Acaulospora_delicata","Acaulospora delicata","388bafe6-76a7-404e-8289-f68e523df7a4",102992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glomeromycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,131946.891450771,60,NA,NA,NA,NA,NA,"Schlussler_spores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1CB17C36-36B9-11D5-9548-00D0592D548C","20003","Genus","Symbiotroph","|Arbuscular Mycorrhizal|-Endophyte","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Acaulospora","Powell_0000_2","Acaulospora_colombiana","Acaulospora colombiana","68afcd5d-106f-41e6-9eb7-d19ed8e73a89",515730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.78031528,12.06092898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#CB822D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.2506483,11.14388053,NA,NA,NA,"Glomeromycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203.2573375,14.72032921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Powell_0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1CB17C36-36B9-11D5-9548-00D0592D548C","20003","Genus","Symbiotroph","|Arbuscular Mycorrhizal|-Endophyte","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Acaulospora","Powell_0000_3","Acaulospora_delicata","Acaulospora delicata","388bafe6-76a7-404e-8289-f68e523df7a4",102992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.2440096,23.70494433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#BBAC89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171.7548429,30.74724371,NA,NA,NA,"Glomeromycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186.886756,32.86522297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Powell_0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1CB17C36-36B9-11D5-9548-00D0592D548C","20003","Genus","Symbiotroph","|Arbuscular Mycorrhizal|-Endophyte","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Acaulospora","Schlussler_spores_14","Acaulospora_longula","Acaulospora longula","8ae69bb3-48e5-4fac-8980-d9a6a5ce213a",105902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glomeromycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,47712.938426395,45,NA,NA,NA,NA,NA,"Schlussler_spores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1CB17C36-36B9-11D5-9548-00D0592D548C","20003","Genus","Symbiotroph","|Arbuscular Mycorrhizal|-Endophyte","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Acaulospora","Schlussler_spores_4","Acaulospora_colliculosa","Acaulospora colliculosa","d4eac31c-e498-4446-bf67-c5d0c52e28e1",515732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glomeromycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.6,7794.78146201023,24.6,NA,NA,NA,NA,NA,"Schlussler_spores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1CB17C36-36B9-11D5-9548-00D0592D548C","20003","Genus","Symbiotroph","|Arbuscular Mycorrhizal|-Endophyte","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Acaulospora","Schlussler_spores_9","Acaulospora_foveata","Acaulospora foveata","c4c37d33-2f8a-498c-a921-454739b1e9d2",109576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glomeromycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265,7024404.82388593,225,NA,NA,NA,NA,NA,"Schlussler_spores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1CB17C36-36B9-11D5-9548-00D0592D548C","20003","Genus","Symbiotroph","|Arbuscular Mycorrhizal|-Endophyte","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Acaulospora","Powell_0000_9","Acaulospora_lacunosa","Acaulospora lacunosa","f454b6c1-c4b6-474c-bd2e-15b9164506ba",102994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.27532993,12.6407585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#B8722C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.7117653,18.41656217,NA,NA,NA,"Glomeromycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183.678551,22.70774339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Powell_0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1CB17C36-36B9-11D5-9548-00D0592D548C","20003","Genus","Symbiotroph","|Arbuscular Mycorrhizal|-Endophyte","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Acaulospora","Powell_0000_4","Acaulospora_denticulata","Acaulospora denticulata","61aa068b-8960-4423-9b56-eabe5449debe",131972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.06410026,15.18494326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#D9913F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.7943154,26.8470684,NA,NA,NA,"Glomeromycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217.2524769,17.26779159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Powell_0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1CB17C36-36B9-11D5-9548-00D0592D548C","20003","Genus","Symbiotroph","|Arbuscular Mycorrhizal|-Endophyte","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Acaulospora","Powell_0000_11","Acaulospora_mellea","Acaulospora mellea","b9e5a5cf-9404-4994-b5ea-38bf2b3f8210",105903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.79632937,16.52244338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#D39B54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.1249603,16.33582226,NA,NA,NA,"Glomeromycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211.0974471,10.38638202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Powell_0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1CB17C36-36B9-11D5-9548-00D0592D548C","20003","Genus","Symbiotroph","|Arbuscular Mycorrhizal|-Endophyte","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
"Acaulospora","Powell_0000_6","Acaulospora_foveata","Acaulospora foveata","c4c37d33-2f8a-498c-a921-454739b1e9d2",109576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.65118598,16.79896981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#9C5C36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.92543212,22.71774974,NA,NA,NA,"Glomeromycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.452908,29.08792584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Powell_0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1CB17C36-36B9-11D5-9548-00D0592D548C","20003","Genus","Symbiotroph","|Arbuscular Mycorrhizal|-Endophyte","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))"
